Species	BigJulian	Julian	Date	Lake	CountedBy	Total	UA	UJ	UninfectedMales	UninfectedEphip	APasteuria	JPasteuria	MalePasteuria	EphipPastueria	Brood	ACaullerya	JCaullerya	MaleCaullerya	EphipCaullerya	AWBD	JWBD	MaleWBD	AScarlet	JScarlet	MaleScarlet	EphipScarlet	AMetsch	JMetsch	MaleMetsch	EphipMetsch	ALarssonia	JLarssonia	ASpider	JSpider	MaleSpider	JPastMetsch	ACaullPasteuria	JCaullPasteuria	ACaullBrood	UnknownMicrosporidian	AMilkyGut	AGut	BroodEphip	MetschEphip	SpiderEphip	Hyphal.brood	Unknown	Unknown.oval.parasite..probably.microsporidian.	ACaullLarss	WBDJ	EphipScar	AUnknownGut	JUnknownGut	MaleUnknownGut	AScar	ACaull	JCaull	AMetschCaull	X	EphipWBD	BroodWBD	Ovary	EphipCaull	Brood.1	Spider	AGurleya	Hyphalbrood	AMetschLarssonia	AUnknownMicrosporidian	AUnknown	Gurleya	ASpiderPast	APastBrood	APastMetsch	ACaulPast	BroodLarssonia	APastCaullerya	betterDates	pasttot	proppast	metschtot	propmetsch	broodtot	propbrood	caulltot	propcaull	scartot	propscar	larsstot	proplarss	spidertot	propspider	gurleyatot	propgurleya
dentifera	15273	273	9/30/2015	Bishop	MAR	141	39	43	6	0	1	0	0	0	0	49	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9/30/2020	1	0.007092199	0	0	0	0	52	0.368794326	0	0	0	0	0	0	0	0
dentifera	15273	273	9/30/2015	Appleton	CDG	81	21	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9/30/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15275	275	10/2/2015	Whitmore	CLS	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/2/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15278	278	10/5/2015	Mill	CDG	58	18	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/5/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15278	278	10/5/2015	Walsh	MAR	507	192	259	39	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/5/2020	9	0.017751479	8	0.015779093	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15280	280	10/7/2015	North	MAR	158	72	18	13	0	3	0	0	0	3	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/7/2020	3	0.018987342	0	0	3	0.018987342	49	0.310126582	0	0	0	0	0	0	0	0
dentifera	15280	280	10/7/2015	Bruin	CDG	100	35	42	17	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/7/2020	0	0	0	0	0	0	5	0.05	0	0	0	0	0	0	0	0
dentifera	15280	280	10/7/2015	CrookedP	KKH	219	98	101	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/7/2020	0	0	1	0.00456621	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15282	282	10/9/2015	CrookedW	KKH	64	24	11	4	0	16	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/9/2020	16	0.25	0	0	1	0.015625	9	0.140625	0	0	0	0	0	0	0	0
dentifera	15282	282	10/9/2015	Cedar	CLS	230	61	46	3	0	53	31	0	0	5	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/9/2020	84	0.365217391	0	0	5	0.02173913	31	0.134782609	0	0	0	0	0	0	0	0
dentifera	15285	285	10/12/2015	LittleAppleton	KKH	239	62	140	23	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/12/2020	1	0.0041841	0	0	1	0.0041841	15	0.062761506	0	0	0	0	0	0	0	0
dentifera	15285	285	10/12/2015	Bishop	CLS	206	62	101	37	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/12/2020	3	0.014563107	0	0	0	0	3	0.014563107	0	0	0	0	0	0	0	0
dentifera	15285	285	10/12/2015	Appleton	CDG	72	31	31	2	0	0	0	0	0	0	5	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/12/2020	0	0	0	0	0	0	7	0.097222222	1	0.013888889	0	0	0	0	0	0
dentifera	15287	287	10/14/2015	Sullivan	CDG	332	49	154	111	0	3	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/14/2020	4	0.012048193	2	0.006024096	0	0	9	0.027108434	0	0	0	0	0	0	0	0
dentifera	15287	287	10/14/2015	Gosling	KKH	137	64	37	29	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/14/2020	0	0	0	0	7	0.051094891	0	0	0	0	0	0	0	0	0	0
dentifera	15287	287	10/14/2015	Pickerel	MAR	251	55	67	31	0	22	21	3	0	2	40	3	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/14/2020	49	0.195219124	2	0.007968127	3	0.011952191	48	0.19123506	0	0	0	0	0	0	0	0
dentifera	15288	288	10/15/2015	Whitmore	KKH	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/15/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15288	288	10/15/2015	Woodland	CLS	31	20	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/15/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15292	292	10/19/2015	Mill	CDG	19	3	4	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/19/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15292	292	10/19/2015	Walsh	MAR	737	231	345	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/19/2020	0	0	53	0.071913161	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15294	294	10/21/2015	North	CDG	236	49	81	93	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/21/2020	0	0	0	0	0	0	2	0.008474576	0	0	1	0.004237288	0	0	0	0
dentifera	15294	294	10/21/2015	CrookedP	KKH	318	102	122	86	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/21/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15294	294	10/21/2015	Bruin	CLS	33	5	16	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/21/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15295	295	10/22/2015	Cedar	KKH	209	60	31	55	3	9	5	1	0	2	27	2	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/22/2020	15	0.071770335	0	0	2	0.009569378	43	0.205741627	0	0	0	0	0	0	0	0
dentifera	15299	299	10/26/2015	Sullivan	CDG	169	29	85	49	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/26/2020	2	0.01183432	1	0.00591716	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	16300	300	10/26/2016	Pickerel	MAR	223	63	43	38	4	12	4	2	0	1	24	17	5	1	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/26/2020	20	0.089686099	4	0.01793722	1	0.004484305	51	0.228699552	3	0.013452915	0	0	0	0	0	0
dentifera	15299	299	10/26/2015	Gosling	CLS	259	82	59	77	40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/26/2020	0	0	0	0	1	0.003861004	0	0	0	0	0	0	0	0	0	0
dentifera	15301	301	10/28/2015	Bishop	CDG	132	36	28	44	13	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/28/2020	1	0.007575758	0	0	0	0	10	0.075757576	0	0	0	0	0	0	0	0
dentifera	15301	301	10/28/2015	LittleAppleton	MAR	581	85	154	177	13	0	0	0	0	0	62	25	44	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/28/2020	0	0	0	0	0	0	151	0.25989673	0	0	0	0	0	0	0	0
dentifera	15301	301	10/28/2015	Appleton	CLS	275	81	108	70	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/28/2020	0	0	0	0	0	0	1	0.003636364	0	0	0	0	0	0	0	0
dentifera	15303	303	10/30/2015	Woodland	CDG	59	27	16	8	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10/30/2020	0	0	0	0	4	0.06779661	0	0	0	0	0	0	0	0	0	0
dentifera	15306	306	11/2/2015	Mill	KKH	45	15	5	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/2/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15306	306	11/2/2015	Walsh	CLS	207	48	15	58	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/2/2020	0	0	29	0.140096618	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15308	308	11/4/2015	Bruin	CDG	15	3	1	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/4/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15308	308	11/4/2015	CrookedP	KKH	249	46	33	111	58	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/4/2020	0	0	0	0	0	0	1	0.004016064	0	0	0	0	0	0	0	0
dentifera	15308	308	11/4/2015	North	MAR	138	18	4	88	3	0	0	0	0	0	4	0	15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/4/2020	0	0	0	0	0	0	25	0.18115942	0	0	0	0	0	0	0	0
dentifera	15310	310	11/6/2015	Cedar	CLS	225	19	13	117	49	25	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/6/2020	26	0.115555556	0	0	0	0	1	0.004444444	0	0	0	0	0	0	0	0
dentifera	15313	313	11/9/2015	Sullivan	MAR	255	40	75	112	10	0	0	2	0	0	2	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/9/2020	2	0.007843137	0	0	0	0	16	0.062745098	0	0	0	0	0	0	0	0
dentifera	15313	313	11/9/2015	Pickerel	KKH	202	49	38	39	49	7	1	0	0	0	3	0	0	6	0	0	0	1	0	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/9/2020	8	0.03960396	2	0.00990099	0	0	9	0.044554455	8	0.03960396	0	0	0	0	0	0
dentifera	15313	313	11/9/2015	Gosling	CLS	146	6	3	98	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/9/2020	0	0	3	0.020547945	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15315	315	11/11/2015	Appleton	KKH	83	12	13	37	17	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/11/2020	0	0	0	0	0	0	4	0.048192771	0	0	0	0	0	0	0	0
dentifera	15315	315	11/11/2015	LittleAppleton	MAR	227	29	15	73	15	0	0	0	0	0	39	1	40	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/11/2020	0	0	0	0	0	0	95	0.418502203	0	0	0	0	0	0	0	0
dentifera	15315	315	11/11/2015	Bishop	CLS	59	15	17	4	18	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/11/2020	0	0	0	0	0	0	5	0.084745763	0	0	0	0	0	0	0	0
dentifera	15317	317	11/13/2015	Whitmore	KKH	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/13/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dentifera	15317	317	11/13/2015	Woodland	CLS	21	6	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11/13/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15132	132	5/12/2015	Walsh	CDG	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/12/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15132	132	5/12/2015	Mill	KKH	263	106	113	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/12/2020	0	0	1	0.003802281	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15133	133	5/13/2015	Bruin	KKH	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/13/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15133	133	5/13/2015	North	CLS	200	55	90	47	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/13/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15133	133	5/13/2015	CrookedP	CDG	202	85	94	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/13/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15138	138	5/18/2015	Appleton	CLS	7	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/18/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15138	138	5/18/2015	LittleAppleton	CDG	44	22	17	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/18/2020	0	0	0	0	3	0.068181818	0	0	0	0	0	0	0	0	0	0
ambigua	15138	138	5/18/2015	Bishop	KKH	205	60	77	49	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/18/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15140	140	5/20/2015	Pickerel	KKH	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/20/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15140	140	5/20/2015	Gosling	CDG	228	126	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/20/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15141	141	5/21/2015	Woodland	CLS	259	58	132	59	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/21/2020	0	0	0	0	0	0	0	0	2	0.007722008	0	0	0	0	0	0
ambigua	15141	141	5/21/2015	Whitmore	CDG	203	62	64	31	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5/21/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15159	159	6/8/2015	Mill	KKH	232	104	100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6/8/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15160	160	6/9/2015	Bruin	CLS	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6/9/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15160	160	6/9/2015	North	CDG	228	142	83	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6/9/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15162	162	6/11/2015	CrookedP	MAD	248	130	69	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6/11/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ambigua	15166	166	6/15/2015	Appleton	MAD	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6/15/2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
